locationid,Applicant,FacilityType,LocationDescription,Address,Status,FoodItems,Latitude,Longitude
521738,Linda's Catering,Truck,DIVISADERO ST: MCALLISTER ST to GOLDEN GATE AVE (901 - 999) -- WEST --,999 DIVISADERO ST,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,37.7783843,-122.4387824
437214,Natan's Catering,Truck,HARRISON ST: MERLIN ST to OAK GROVE ST (924 - 950),950 HARRISON ST,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.77838862,-122.4031918
543489,Natan's Catering,Truck,HARRISON ST: MERLIN ST to OAK GROVE ST (924 - 950),950 HARRISON ST,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.77838862,-122.4031918
494439,Sinthya's Hot Dogs,Truck,06TH ST: FOLSOM ST to SHIPLEY ST (300 - 330),301 06TH ST,REQUESTED,Hot dogs: chips: soda: corn on the cob: french fries,37.7784419,-122.4050864
526403,Munch A Bunch,Truck,FULTON ST: FRANKLIN ST to GOUGH ST (300 - 399),365 FULTON ST,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.7784936,-122.4229547
528310,Subs on Hubs,Truck,05TH ST: HARRISON ST \ I-80 W OFF RAMP to PERRY ST (400 - 449),400 05TH ST,APPROVED,Italian subs: Cuban sandwich: Gyro,37.77871039,-122.4018394
525912,John's Catering #5,Truck,MASONIC AVE: EWING TER to TURK BLVD (200 - 298) -- EAST --,270 MASONIC AVE,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77891859,-122.4467488
521736,Linda's Catering,Truck,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),617 BRYANT ST,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,37.77905111,-122.3983039
559782,Mang Hang Catering,Truck,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1118 MISSION ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77915721,-122.4116154
509496,Sun Rise Catering,Truck,NATOMA ST: RUSS ST to 07TH ST (547 - 599),560 NATOMA ST,REQUESTED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,37.77920679,-122.4091995
554538,Steve's Mobile Deli,Truck,WELSH ST: ZOE ST to 04TH ST (1 - 99),48 WELSH ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.77975084,-122.397033
520246,Kara's Cupcakes,Truck,KING ST: 02ND ST to 03RD ST (100 - 198) -- NORTH --,118 KING ST,APPROVED,Cupcakes,37.77983633,-122.3906299
554527,Steve's Mobile Deli,Truck,02ND ST: TOWNSEND ST to KING ST (700 - 799),750 02ND ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.7800057,-122.390271
560691,Hiyaaa,Truck,LARKIN ST: FULTON ST to MCALLISTER ST (200 - 299),200 LARKIN ST,APPROVED,Korean Fried Chicken,37.78021548,-122.4160258
554539,Steve's Mobile Deli,Truck,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),480 HOWARD ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78029182,-122.406858
512384,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,TOWNSEND ST: STANFORD ST to CLARENCE PL (130 - 179),130 TOWNSEND ST,REQUESTED,Tacos: Ceviche: Agua Fresca: Fideos: Tortas: Bacon-wrapped Hot Dogs,37.78042272,-122.3916462
526078,F & C Catering,Truck,BRANNAN ST: JACK LONDON ALY to 03RD ST (350 - 399),355 BRANNAN ST,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.780561,-122.3928494
560884,Tacos El Ojo De Agua,Truck,03RD ST: SOUTH PARK to VARNEY PL (548 - 586),551 03RD ST,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Salads: Soup: Fruits: Juices: Soda: Water,37.78064721,-122.3946292
529980,Rita's Catering,Truck,MISSION ST: 06TH ST to 07TH ST (1000 - 1099),1028 MISSION ST,APPROVED,Filipino Food,37.78069438,-122.4096688
559787,Mang Hang Catering,Truck,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),599 MASONIC AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78072315,-122.4477896
532506,May Sun Kitchen,Truck,SHIPLEY ST: 04TH ST to 05TH ST (100 - 199),133 SHIPLEY ST,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7807241,-122.4012354
554534,Steve's Mobile Deli,Truck,04TH ST: CLARA ST to HARRISON ST \ I-80 W ON RAMP (368 - 427),390 04TH ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78081949,-122.4000502
525906,John's Catering #5,Truck,REDWOOD ST: POLK ST to VAN NESS AVE (100 - 199),180 REDWOOD ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78083158,-122.4199429
525911,John's Catering #5,Truck,TURK ST: GOUGH ST to LAGUNA ST (900 - 1099),1003 TURK ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78086844,-122.4254677
526371,Mike's Catering,Truck,STANFORD ST: BRANNAN ST to TOWNSEND ST (1 - 100),Assessors Block 3788/Lot002,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,37.78107468,-122.3917057
502422,Off the Grid Services LLC,Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),340 BRANNAN ST,APPROVED,Everything,37.78126469,-122.393229
526844,Fins on the Hoof / Saveurs,Truck,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),340 BRANNAN ST,APPROVED,Seafood: meats and desserts,37.78126469,-122.393229
532525,May Sun Kitchen,Truck,ELM ST: FRANKLIN ST to GOUGH ST (300 - 399),368 ELM ST,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.78138003,-122.4231438
559773,Mang Hang Catering,Truck,EDDY ST: STEINER ST to PIERCE ST (1600 - 1699),1652 EDDY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78159675,-122.4348578
521812,VK Industries Inc.,Truck,02ND ST: BRANNAN ST to TOWNSEND ST (600 - 699),625 02ND ST,APPROVED,Indian Street Food,37.78168898,-122.3910618
532499,May Sun Kitchen,Truck,EDDY ST: BUCHANAN ST to WEBSTER ST (1300 - 1399),1346 EDDY ST,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.78186712,-122.4298852
554526,Steve's Mobile Deli,Truck,RIZAL ST: TANDANG SORA to LAPU-LAPU ST (11 - 51),50 RIZAL ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78204909,-122.3995769
526164,Off the Grid Services LLC,Truck,04TH ST: HOWARD ST to CLEMENTINA ST (200 - 267),250 04TH ST,APPROVED,everything except for hot dogs,37.78236012,-122.402096
559774,Mang Hang Catering,Truck,02ND ST: FEDERAL ST to SOUTH PARK (519 - 548),544 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78242356,-122.3932364
526107,San Francisco Soup Company,Truck,GEARY BLVD: DIVISADERO ST to BAKER ST \ SAINT JOSEPHS AVE (2201 - 2399) -- SOUTH --,2241 GEARY BLVD,APPROVED,Soup: salad: sandwiches: beverages: chips & cookies,37.78267227,-122.4409693
502315,Yummy Hot Dogs,Push Cart,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (943 - 999) -- SOUTH --,945 MARKET ST,REQUESTED,Hot dogs: pretzels: chips: juices and cold drinks,37.78283416,-122.4088379
521735,Linda's Catering,Truck,02ND ST: BRYANT ST to TABER PL (500 - 518),501 02ND ST,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,37.7831711,-122.392901
502312,Yummy Hot Dogs,Push Cart,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (950 - 998) -- NORTH --,954 MARKET ST,REQUESTED,Hot dogs: pretzels: chips: juices and cold drinks,37.78317542,-122.4095683
334914,Halal Cart,Push Cart,MARKET ST: 05TH ST \ CYRIL MAGNIN ST to MASON ST \ TURK ST (901 - 941) -- SOUTH --,901 MARKET ST,REQUESTED,Kebab: Halal Gyros: Grilled Halal Meat: Beverages,37.78347007,-122.4080407
527278,Eva's Catering,Truck,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.78350912,-122.4900712
530348,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,HOWARD ST: 03RD ST to 04TH ST (700 - 799),701 HOWARD ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78351335,-122.4008134
526374,Daniel's Catering,Truck,PRESIDIO AVE: POST ST to GEARY BLVD (900 - 999),949 PRESIDIO AVE,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.78392207,-122.4467216
523277,Kettle Corn Star,Push Cart,MARKET ST: POWELL ST to 05TH ST \ CYRIL MAGNIN ST (865 - 899) -- SOUTH --,865 MARKET ST,APPROVED,Kettle Corn: Funnel Cakes: Waffles: Lemonade,37.78394691,-122.4071583
554532,Steve's Mobile Deli,Truck,HARRISON ST: 02ND ST to VASSAR PL (600 - 622),600 HARRISON ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78413165,-122.3959134
551644,SAS Group LLC,Truck,02ND ST: HARRISON ST to STILLMAN ST (400 - 459),,POSTAPPROVED,All Food Items,37.78417815,-122.3940641
525956,Paradise Catering,Truck,HARRISON ST: ESSEX ST \ I-80 E ON RAMP to 02ND ST (550 - 599),575 HARRISON ST,APPROVED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,37.78442049,-122.3943806
559789,Mang Hang Catering,Truck,ELLIS ST: LARKIN ST to POLK ST (700 - 799),730 ELLIS ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78442074,-122.4184054
559867,Celtic Catering,Truck,02ND ST: FOLSOM ST to DOW PL (300 - 353),611 FOLSOM ST,APPROVED,Eritrean & Irish Fusion Burgers: Irish Stew: Eritrean Stew:  Shepard's Pie: Beverages,37.78497989,-122.3965363
526187,Creme Brulee To Go,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (801 - 863) -- SOUTH --,801 MARKET ST,APPROVED,Kettle Corn,37.78499028,-122.4056766
526280,The New York Frankfurter Co. of CA Inc. DBA: Annie's Hot Dogs,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,37.78511092,-122.4074227
564699,Creme Brulee To Go,Push Cart,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,APPROVED,Kettle Corn,37.78511092,-122.4074227
532709,M M Catering,Truck,HOWARD ST: HAWTHORNE ST to 03RD ST (648 - 699),661 HOWARD ST,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.78534568,-122.3994553
534613,Kettle Corn Star,Push Cart,MARKET ST: YERBA BUENA LN to 04TH ST \ ELLIS ST \ STOCKTON ST (767 - 799) -- SOUTH --,773 MARKET ST,APPROVED,Kettle Corn: Funnel Cakes: Lemonade: Beverages: Flan,37.78539564,-122.404391
526283,The New York Frankfurter Co. of CA Inc. DBA: Annie's Hot Dogs,Push Cart,STOCKTON ST: 04TH ST \ ELLIS ST \ MARKET ST intersection,800 MARKET ST,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,37.78546975,-122.4066158
519467,Senor Sisig,Truck,ELLIS ST: POWELL ST to CYRIL MAGNIN ST (100 - 148),120 ELLIS ST,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,37.78561009,-122.4081548
347439,Celtic Catering,Truck,ELLIS ST: 04TH ST \ MARKET ST \ STOCKTON ST to POWELL ST (1 - 99),18 ELLIS ST,ONHOLD,Eritrean & Irish Fusion Burgers: Irish Stew: Eritrean Stew:  Shepard's Pie: Beverages,37.78585155,-122.4065286
525899,John's Catering #5,Truck,HARRISON ST: FREMONT ST \ I-80 W OFF RAMP to 01ST ST \ I-80 E ON RAMP (400 - 499),401 HARRISON ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78606252,-122.3921765
554540,Steve's Mobile Deli,Truck,01ST ST: LANSING ST to HARRISON ST \ I-80 E ON RAMP (362 - 399),390 01ST ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78609146,-122.3934729
305735,Bombay Blvd.,Truck,03RD ST: JESSIE ST to MISSION ST (68 - 99),86 03RD ST,REQUESTED,Indian Style: BBQ: Variety of Curries: Rice: Wraps: Breads (Naan: Rotis: Parathas): Desserts: Pizza.  Beverages: Condiments: Indian Soups: Salads & Appetizer Varieties.,37.78620608,-122.4025325
521739,Linda's Catering,Truck,BEALE ST: BRYANT ST to END (500 - 599),501 BEALE ST,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,37.78623677,-122.3890662
509483,Sun Rise Catering,Truck,NEW MONTGOMERY ST: NATOMA ST to HOWARD ST (158 - 199),180 NEW MONTGOMERY ST,REQUESTED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,37.78625101,-122.3995208
528137,Quan Catering,Truck,02ND ST: HOWARD ST to TEHAMA ST (200 - 227),222 02ND ST,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.7863198,-122.3982351
532710,M M Catering,Truck,MISSION ST: ANNIE ST to 03RD ST (663 - 699),667 MISSION ST,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.78655805,-122.4010334
554533,Steve's Mobile Deli,Truck,TEHAMA ST: 01ST ST to MALDEN ALY (1 - 90),90 TEHAMA ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78674461,-122.3974715
509481,Sun Rise Catering,Truck,FOLSOM ST: ESSEX ST to 02ND ST (529 - 599),532 FOLSOM ST,REQUESTED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,37.7868183,-122.3956606
526281,The New York Frankfurter Co. of CA Inc. DBA: Annie's Hot Dogs,Push Cart,STOCKTON ST: OFARRELL ST to GEARY ST (100 - 199),101 STOCKTON ST,APPROVED,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,37.78685611,-122.4068919
528123,Quan Catering,Truck,BEALE ST: HARRISON ST to BRYANT ST (400 - 499),400 BEALE ST,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.78690492,-122.3909203
321365,Sausage Slinger,Push Cart,NEW MONTGOMERY ST: MISSION ST to MINNA ST (100 - 130),100 NEW MONTGOMERY ST,SUSPEND,Hot Dogs: Chips and Soda,37.78704156,-122.4004272
526447,Mini Mobile Food Catering,Truck,FREMONT ST: FOLSOM ST to HARRISON ST \ I-80 W OFF RAMP (300 - 399),350 FREMONT ST,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.78707653,-122.3929826
338745,Kabob Trolley LLC,Push Cart,MASON ST: DERBY ST to POST ST (413 - 499),425 MASON ST,REQUESTED,kebabs: halal gyro: grilled halal meat: refreshments,37.78714244,-122.4113346
525957,Paradise Catering,Truck,CLEMENTINA ST: 01ST ST to ECKER ST (1 - 37),19 CLEMENTINA ST,APPROVED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,37.78715774,-122.3954476
530344,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),251 GEARY ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78717629,-122.4073981
528394,Casey's Pizza LLC,Truck,MISSION ST: NEW MONTGOMERY ST to ANNIE ST (635 - 664),654 MISSION ST,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.78718285,-122.4012348
530346,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),233 GEARY ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.7872426,-122.4068797
526448,Mini Mobile Food Catering,Truck,HARRISON ST: BEALE ST to FREMONT ST \ I-80 W OFF RAMP (300 - 399),355 FREMONT ST,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.78732242,-122.3922237
526149,Cheese Gone Wild,Truck,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),555 HOWARD ST,APPROVED,Grilled Cheese Sandwiches,37.78737884,-122.396875
519468,Senor Sisig,Truck,02ND ST: MISSION ST to MINNA ST (100 - 130),120 02ND ST,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,37.78751406,-122.3995663
521808,VK Industries Inc.,Truck,ELLIS ST: 04TH ST \ MARKET ST \ STOCKTON ST to POWELL ST (1 - 99),34 ELLIS ST,APPROVED,Indian Street Food,37.78756517,-122.4095928
525905,John's Catering #5,Truck,HARRISON ST: 16TH ST \ TREAT AVE to 17TH ST (2000 - 2099),2010 HARRISON ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7875875,-122.3904715
427471,French Creme Brulee,Push Cart,MARKET ST: 03RD ST \ KEARNY ST to GRANT AVE \ OFARRELL ST (700 - 748) -- NORTH --,720 MARKET ST,EXPIRED,Creme Brulee: Creme au Chocolat: Creme au Caramel:  Panna Cotta: Mini Cheesecakes: Pumpkin Cake: Salade De Fruits: Crepes with Fruit: Cold Drinks: Ice Cream: Water.,37.78759842,-122.4040904
562959,Mob Dog,,MARKET ST: 03RD ST \ KEARNY ST to GRANT AVE \ OFARRELL ST (700 - 748) -- NORTH --,720 MARKET ST,REQUESTED,Hot Dogs: Chips: Bottled Drinks,37.78759842,-122.4040904
554531,Steve's Mobile Deli,Truck,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),525 HOWARD ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.78781411,-122.3963223
364218,The Chai Cart,Push Cart,NEW MONTGOMERY ST: AMBROSE BIERCE ST to MISSION ST (77 - 99),79 NEW MONTGOMERY ST,SUSPEND,Hot Indian Chai (Tea),37.7878897,-122.4005353
526452,Mini Mobile Food Catering,Truck,01ST ST: CLEMENTINA ST to FOLSOM ST (245 - 299),245 01ST ST,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.7879001,-122.394594
530349,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,GEARY ST: GRANT AVE to STOCKTON ST (100 - 199),100 GEARY ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78791423,-122.4052705
562282,JapaCurry,Truck,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),602 MISSION ST,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.78797328,-122.400185
525587,Expresso Subito LLC.,Truck,02ND ST: JESSIE ST to MISSION ST (69 - 99),84 02ND ST,APPROVED,Espresso Drinks,37.78810506,-122.4002898
569026,Liang Bai Ping,Truck,BEALE ST: FOLSOM ST to HARRISON ST (300 - 399),300 BEALE ST,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78813948,-122.3925795
569027,Liang Bai Ping,Truck,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78814528,-122.3911819
559777,Mang Hang Catering,Truck,02ND ST: JESSIE ST to MISSION ST (69 - 99),85 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78845703,-122.3998842
526402,Munch A Bunch,Truck,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.78852758,-122.4183137
526204,D & T Catering,Truck,WASHINGTON ST: MAPLE ST to CHERRY ST (3800 - 3899),3839 WASHINGTON ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.78858366,-122.4560599
512849,Spice Affairs,Truck,POST ST: LICK PL to KEARNY ST (41 - 99),65 POST ST,REQUESTED,Chicken Tikka Masala: Mixed Vegetables Combo Plate: Chicken Kathi Roll: Vegetarian Kathi Roll: Various Pakoras: Mango Lassi: Chai Tea,37.78874681,-122.4030337
528395,Casey's Pizza LLC,Truck,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.78877872,-122.4025746
520249,Kara's Cupcakes,Truck,MISSION ST: ECKER ST to SHAW ALY (521 - 548),531 MISSION ST,APPROVED,Cupcakes,37.7888607,-122.3981092
525900,John's Catering #5,Truck,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78886472,-122.3993594
526212,Faith Sandwich,Push Cart,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,APPROVED,Vietnamese sandwiches: various meat rice plates & bowls: vermicelli: spring rolls: sticky rice: Vietnamese Goi: coffee:  various flavored tea : various soda and juices: water.,37.78886472,-122.3993594
499106,Spice Affairs,Truck,SUTTER ST: POWELL ST to MASON ST (500 - 599),531 SUTTER ST,REQUESTED,Chicken Tikka Masala: Various Pakoras: Mixed Vegetables: Vegetarian Kathi Roll: Samosas: Combo Plate: Chicken Kathi Roll: Mango Lassi: Chai Tea,37.78887686,-122.4090766
